id,date,text,word_count,char_count,avg_word_length,length_cluster,length_cluster_label,length_cluster_center_words,text_clean,cluster
123858,2025-02-21T12:16:22+00:00,"#Kate 
 
 
Mau dengerin perintah bos aku yang rada gila ga?

Aku disuruh ikut pelatihan satpam cuma buat nemenin dia karena dia mau cari pengalaman baru padahal dia udah jadi bos anjr dan kenapa harus aku?! Kenapa ga sekertaris nya aja?! Kenapa aku?!😭😭😭
Dan pilihan aku cuma bisa jawab iya karena dia bilang bakal tetep gaji aku walaupun nanti nemenin dia pelatihan satpam 2 bulan hehehe😘",65,382,4.708,2,menengah,77.595,mau dengerin perintah bos aku yang rada gila tidak aku disuruh ikut pelatihan satpam cuma buat nemenin dia karena dia mau cari pengalaman baru padahal dia udah jadi bos anjr dan kenapa harus aku kenapa tidak sekertaris nya saja kenapa aku dan pilihan aku cuma bisa jawab iya karena dia bilang bakal tetep gaji aku walaupun nanti nemenin dia pelatihan satpam 2 bulan hehehe,-1
138129,2025-09-11T09:29:12+00:00," 
 
 
ges gw ditanyain sama bunda,gmna loker yg tdi(yg gw bilang tempatnya toxic tdi), terus gw jawab gw gamau disana, gw mau nitip jualan aja di kantin smk nya ade gw, bunda malah ngomel ngomel dong, trs dia blg mumpung dket apa salahnya kerja disana, jualan jualan aja yg di bilang, jualan tu aja ga jelas uangnya, njrr dia ga ngerasain klo lingkungan kerja toxic tu gmna, eh udh deng, atasan nya flu aja toxic dia g betah, resign dia, lh gw di paksa paksa",86,452,4.128,2,menengah,77.595,ges gw ditanyain sama bunda gmna loker yang tdi yang gw bilang tempatnya toxic tdi terus gw jawab gw gamau disana gw mau nitip jualan saja di kantin smk nya ade gw bunda malah ngomel ngomel dong trs dia blg mumpung dket apa salahnya kerja disana jualan jualan saja yang di bilang jualan tu saja tidak jelas uangnya njr dia tidak ngerasain klo lingkungan kerja toxic tu gmna eh udh deng atasan nya flu saja toxic dia tidak betah resign dia lh gw di paksa paksa,-1
142665,2026-01-26T15:43:47+00:00," 
 
 
mlm ini seneng bgt krn chtn sm día! random talk sm día, smpe jdnya cerita' tntg org sm obrolin tntg film yg berkaitan sm cerita tsb, tp mlm ini kaget bgtt jg krn cerita dan film ntu 😭😭 tp ada sisi seneng nya jg hehe krn dh lama gd cerita random, ni berawal dr dia yg nnya ada any gossip atau ngga ke aku, trs kita jd saling tuker gossip 😭",69,338,3.754,2,menengah,77.595,mlm ini seneng banget karena chtn sama d a random talk sama d a smpe jdnya cerita tntg orang sama obrolin tntg film yang berkaitan sama cerita tsb tapi mlm ini kaget banget juga karena cerita dan film ntu tapi ada sisi seneng nya juga hehe karena dh lama gd cerita random ni berawal dari dia yang nnya ada any gossip atau tidak ke aku trs kita jadi saling tuker gossip,0
137572,2025-09-01T07:14:41+00:00,"#kallie 
 
 
gais aku kan pernah nabrak motor ade kls ku waktu aku msh sekolah kayak mau mundur ,cuma aku gatau motor ku udh kena ke motor nya dia dan salah nya aku tuh kayak langsung pergi gitu ,krn aku panikk ,udh ku berdiriin motornya ,tpi ku langsung pergi ajaa,trs aku didatengin pagi nya ,dan dia keknya marah bngt,aku pun ngga sengaja kanan,dia bilangny mau ganti rugi 300 dari aku ,tpi menurut ku ga se parah itu kok ,dan dia tu kyk marah bngt padahal aku udh bilang ngga sengaja, dan bilang aku songong,dan dia udh bawa temen temen ny ,sementara aku sendiri , ak nyesel bngt knp aku orang nya terlalu pengecut dan ngga berani an buat ngelawan,tpi aku tau aku salah",126,668,4.214,2,menengah,77.595,gais aku kan pernah nabrak motor ade kls ku waktu aku msh sekolah kayak mau mundur cuma aku gatau motor ku udh kena ke motor nya dia dan salah nya aku tuh kayak langsung pergi gitu karena aku panik udh ku berdiriin motornya tpi ku langsung pergi saja trs aku didatengin pagi nya dan dia keknya marah bngt aku pun tidak sengaja kanan dia bilangny mau ganti rugi 300 dari aku tpi menurut ku tidak se parah itu kok dan dia tu kyk marah bngt padahal aku udh bilang tidak sengaja dan bilang aku songong dan dia udh bawa temen temen ny sementara aku sendiri ak nyesel bngt knp aku orang nya terlalu pengecut dan tidak berani an buat ngelawan tpi aku tau aku salah,-1
144093,2026-02-28T21:14:47+00:00,"#exal 
 
 
aku mau crita sedikit, kan aku lagi nyari loker nah kebetulan ada, aku tau dari tik tok nah aku cht kan di suruh gabung ke tele, tapi tiba tiba ada notif kaya ada perangkat lain login ke akun ku itu penipuan apa yaa?😭, aku lagi coba cht lagi buat memastikan tp sampe sekarang belum di bales 😭",57,298,4.088,2,menengah,77.595,aku mau crita sedikit kan aku lagi nyari loker nah kebetulan ada aku tau dari tik tok nah aku cht kan di suruh gabung ke tele tapi tiba tiba ada notif kaya ada perangkat lain login ke akun ku itu penipuan apa ya aku lagi coba cht lagi buat memastikan tapi sampe sekarang belum di bales,-1
144622,2026-03-18T16:18:39+00:00,"#bot 



kenapaa sii cowo tuu anehh?

pas aku curhat trs nanya ke dia, dijawab iya² doang jirr
kyak ga niat dgrin org curhat

kalo ngga dia ketawa doang ""hehe"" udh gitu aja anjj kek ga niat gituuu

gilirann dia bahas yg lain(aneh²) ,seriuss dia nanggepin nya+semangat pula😭

jd makin ilfil sm cwo kek gitu",56,297,4.179,2,menengah,77.595,kenapa si cowo tu aneh pas aku curhat trs nanya ke dia dijawab iya doang jir kyak tidak niat dgrin orang curhat kalo tidak dia ketawa doang hehe udh gitu saja anj kek tidak niat gitu giliran dia bahas yang lain aneh serius dia nanggepin nya semangat pula jadi makin ilfil sama cwo kek gitu,0
134883,2025-07-10T13:31:18+00:00," 
 
 
gaissss, jadi tuu ada tetangga baru dikost akuu, trss tuhh dia gantengg bangett pliss yaampun gemesss, tapi katanya sih uda punya istri tapi masi mudaa tauu masi ganteng banget gilakkkk🥰😘😭😚😉😬🫰🏻🤏🏻😚😛😜🥹 tapi katanya uda punya istri, tapi aku ga yakin masa dia nikah muda sii, tapi aku sukaaaa aku salting kalo papasan AKAJSJSKSKS pls jangan tanya keadaan aku sekarang, mana dia suka kucing sama kaya akuu, tinggi putih gemes gantengg suaranya soft spoken sukaakkk🫰🏻🫰🏻 jadi saran kalian aku harus lanjut suka apa gausa suka lagi??",84,526,4.952,2,menengah,77.595,gais jadi tu ada tetangga baru dikost aku trs tuh dia ganteng banget plis yaampun gemes tapi katanya sih uda punya istri tapi masi muda tau masi ganteng banget gilak tapi katanya uda punya istri tapi aku tidak yakin masa dia nikah muda si tapi aku suka aku salting kalo papasan akajsjsksks pls jangan tanya keadaan aku sekarang mana dia suka kucing sama kaya aku tinggi putih gemes ganteng suaranya soft spoken sukaak jadi saran kalian aku harus lanjut suka apa gausa suka lagi,0
142466,2026-01-22T12:35:29+00:00,"#bot 


 

alasan aku pengen banget  kuliah jurusan psikologi, pengen tau lebih dalam tentang manusia dan hal lainnya  yang nggak di ketahui orang awam, mau mencerahkan ke orang orang kalau nggak semua hal yang terasa aneh  berhubungan dengan hal mistis masih bisa di jelaskan secara ilmiah, dan pastinya pengen jadi tempat curhat dan pendengar yang baik memberikan solusi atas ilmu yang aku dapat, nggak asal nanggepin

sayang nya itu semua nggak terealisasi cuma angan angan nggak ada dukungan buat kuliah dari keluarga",81,511,5.259,2,menengah,77.595,alasan aku pengen banget kuliah jurusan psikologi pengen tau lebih dalam tentang manusia dan hal lainnya yang tidak di ketahui orang awam mau mencerahkan ke orang orang kalau tidak semua hal yang terasa aneh berhubungan dengan hal mistis masih bisa di jelaskan secara ilmiah dan pastinya pengen jadi tempat curhat dan pendengar yang baik memberikan solusi atas ilmu yang aku dapat tidak asal nanggepin sayang nya itu semua tidak terealisasi cuma angan angan tidak ada dukungan buat kuliah dari keluarga,-1
123583,2025-02-18T12:32:20+00:00," 
 
 
3. Dua keping uang logam dilemparkan bersama-sama. Tentukan peluang muncul  
keduanya sisi yang sama! 
4. Dua buah dadu bermata enam dilempar bersama-sama. Tentukan peluang  
muncul kedua mata dadu berjumlah kurang dari 7! 
5. Dari satu set kartu bridge (tanpa joker) akan diambil 1 kartu secara acak.  
Tentukan peluang terambilnya kartu berwarna merah dengan nomor genap! 

TOLONGIN",58,374,5.276,2,menengah,77.595,3 dua keping uang logam dilemparkan bersama sama tentukan peluang muncul keduanya sisi yang sama 4 dua buah dadu bermata enam dilempar bersama sama tentukan peluang muncul kedua mata dadu berjumlah kurang dari 7 5 dari satu set kartu bridge tanpa joker akan diambil 1 kartu secara acak tentukan peluang terambilnya kartu berwarna merah dengan nomor genap tolongin,-1
113010,2024-12-12T11:00:57+00:00," 
 
 
https://t.me/sansfess/113008



Nahh pas aku cek



Anda memiliki
Kuota Internet 727.51 MB berlaku s.d. 07-01-2025 pkl 23:59

Kuota OMG! Nonton 507.81 MB berlaku s.d. 04-01-2025 pkl 23:59

Kuota OMG! Nonton 8 GB berlaku s.d. 07-01-2025 pkl 23:59

Kuota YouTube Harian 0 MB berlaku s.d. 12-12-2024 pkl 23:59

Kuota YouTube Harian 85 MB berlaku s.d. 12-12-2024 pkl 23:59

Kuota Youtube 7.6 GB berlaku s.d. 04-01-2025 pkl 23:59


Muncul kaya gini",99,430,3.253,2,menengah,77.595,nah pas aku cek anda memiliki kuota internet 727 51 mb berlaku s d 07 01 2025 pkl 23 59 kuota omg nonton 507 81 mb berlaku s d 04 01 2025 pkl 23 59 kuota omg nonton 8 gb berlaku s d 07 01 2025 pkl 23 59 kuota youtube harian 0 mb berlaku s d 12 12 2024 pkl 23 59 kuota youtube harian 85 mb berlaku s d 12 12 2024 pkl 23 59 kuota youtube 7 6 gb berlaku s d 04 01 2025 pkl 23 59 muncul kaya gini,-1
123469,2025-02-16T17:36:55+00:00," 
 
 
anjir anjirrrr 
JADIIII gue pernah pacaran virtual sekitar 3 thn lalu dan bertahan 2 thn, laluuuu gue mutusin lost contact, whatsapp ig dia semuanya aku blok, cumaaa gue tuh kadang suka kepo dikit bukan masalah gamon, lebih ke kepo karna dia suka dkt sama banyak cewe dan gonta ganti pacar dalam waktu dekat, aku suka cek lah dan emang iya suka beda², TRS TD GUE LIAT DAN LU TAU APA??!?? tu cwe yg skrg sodara gue, bukan apa², INI PLOT TWISTTTTTTT TERRBESSAARR😭😭😭",82,462,4.451,2,menengah,77.595,anjir anjir jadi gue pernah pacaran virtual sekitar 3 thn lalu dan bertahan 2 thn lalu gue mutusin lost contact whatsap ig dia semuanya aku blok cuma gue tuh kadang suka kepo dikit bukan masalah gamon lebih ke kepo karna dia suka dkt sama banyak cewe dan gonta ganti pacar dalam waktu dekat aku suka cek lah dan emang iya suka beda trs td gue liat dan lu tau apa tu cwe yang skrg sodara gue bukan apa ini plot twist terrbessaar,-1
113489,2024-12-14T02:54:51+00:00,"#bot 




eh gua kan pesan paket skincare camille ya, gua pesan pas harganya lagi promo jadi setengah harga asli, tapi disini tertulis ""13 des 17.57 -pesanan ditolak pembeli"" padahal dari kemarin gue dirumah dan sama sekali ga ada tukang paket, gue liat bukti pengiriman nya juga bukan dirumah gue, ini gue mau chat kurir nya tapi gimana cara liat nomor kurir nya ya?",64,362,4.531,2,menengah,77.595,eh gua kan pesan paket skincare camille ya gua pesan pas harganya lagi promo jadi setengah harga asli tapi disini tertulis 13 des 17 57 pesanan ditolak pembeli padahal dari kemarin gue dirumah dan sama sekali tidak ada tukang paket gue liat bukti pengiriman nya juga bukan dirumah gue ini gue mau chat kurir nya tapi gimana cara liat nomor kurir nya ya,-1
134239,2025-06-28T16:08:17+00:00," 
 
 
gue selalu maklumin kesalahan apapun dari dia, baik yang pure sifatnya atau yang sengaja dia lakuin, sekecil atau sebesar apapun, it's okay. 
gue marah, iya. kecewa, pasti.sedih? jangan di tanya. dari yang selingkuh, sampai males ngabarin, semuanya gapapa. tapi gue ga pernah ngeliatin kalo gue marah, kecewa atau sedih, gue malah lampiasin ke diri gue sendiri. dari yang rambut gue ga perna panjang, sampai panjang tapi ga perna item lagi. gue jadi nakal demi bikin kepala gue ga berisik. semua masalah gue simpen sendiri, demi keliatan baik baik aja dan ceria di depan dia. jadi cinta kaya gimana lagi yang dia cari?",104,617,4.74,2,menengah,77.595,gue selalu maklumin kesalahan apapun dari dia baik yang pure sifatnya atau yang sengaja dia lakuin sekecil atau sebesar apapun it s okay gue marah iya kecewa pasti sedih jangan di tanya dari yang selingkuh sampai males ngabarin semuanya gapapa tapi gue tidak pernah ngeliatin kalo gue marah kecewa atau sedih gue malah lampiasin ke diri gue sendiri dari yang rambut gue tidak perna panjang sampai panjang tapi tidak perna item lagi gue jadi nakal demi bikin kepala gue tidak berisik semua masalah gue simpen sendiri demi keliatan baik baik saja dan ceria di depan dia jadi cinta kaya gimana lagi yang dia cari,-1
141860,2026-01-01T15:17:24+00:00,"#bot 


 

cwo² dimintai bntuan sm cwe milih² ya? 
kl yg mnta bantuan cwe nya cakep dibantu, giliran yg jlk disuru mndiri

pdhl ak mnta bantuan bkn brrti sukaa jirrr, knpa dh pada pilih² klo dimintai bntuan

cwo yg dimintai bantuan ga mandang cakep ap jelek aku akui dia cwo baikk
jaranggg anjrr cwo yg begituu",55,301,4.418,2,menengah,77.595,cwo dimintai bntuan sama cwe milih ya kl yang mnta bantuan cwe nya cakep dibantu giliran yang jlk disuru mndiri pdhl ak mnta bantuan bkn brrti suka jir knpa dh pada pilih klo dimintai bntuan cwo yang dimintai bantuan tidak mandang cakep ap jelek aku akui dia cwo baik jarang anjr cwo yang begitu,-1
128735,2025-04-09T15:02:33+00:00,"#pisces 
 
 
hai hai, mau cerita dong.
jadi aku kan ikut dewan pramuka, nah udah berkali-kali kemah tuh ya.
setiap kemah, karena jadi dewan juga, tempat buat tidur antara dewan putra dan putri tuh ngga di pisah, jadi kaya semacam pake ruang GOR gitu buat istirahat dewan.
nah ada tuh sesama dewan yang suka sama aku, (dia udah pernah confess)
pertanyaannya, kenapa cowo suka banget tidur/istirahat di deket cewe yang dia suka? maksudnya, kaya aku lagi enak-enak tidur di tempat adem, sendirian.
tapi kenapa pas aku buka mata, aku selalu liat dia di depan mataku kaya????
aku tidur, trus dia duduk sama temen-temennya di deket aku dan pas aku buka mata, dia langsung bilang ""udah bangun?""
KAYAAA?!!! KAGET PLIS",122,704,4.525,2,menengah,77.595,hai hai mau cerita dong jadi aku kan ikut dewan pramuka nah udah berkali kali kemah tuh ya setiap kemah karena jadi dewan juga tempat buat tidur antara dewan putra dan putri tuh tidak di pisah jadi kaya semacam pake ruang gor gitu buat istirahat dewan nah ada tuh sesama dewan yang suka sama aku dia udah pernah confes pertanyaannya kenapa cowo suka banget tidur istirahat di deket cewe yang dia suka maksudnya kaya aku lagi enak enak tidur di tempat adem sendirian tapi kenapa pas aku buka mata aku selalu liat dia di depan mataku kaya aku tidur trus dia duduk sama temen temennya di deket aku dan pas aku buka mata dia langsung bilang udah bangun kaya kaget plis,-1
128660,2025-04-08T15:24:05+00:00," 
 
 
gw bngung anjay, ini emng ada yg gini apa emng gw yg gtau caranya jadi mantan. 
soalnya gw sama mantan gw msih sering chat"" an, call, vidcall, msih berhubungan baik sama keluarga jugaaa, kya? KAYA MASIH PACARANNNN😭😭😭 
tapi KAMI sama-sama yakin klo nnti bkal ada masa ""asing"" tapi di sela sela keASINGan itu, KAMI jga yakin bkal balik lagi, asing balik asing balik gtu deh pkoknya, kyaaa, KAMI asing, tpi gprnh bisa se asing itu, ujung-ujungnya yaa pasti balik lagii 😭",82,465,4.427,2,menengah,77.595,gw bngung anjay ini emng ada yang gini apa emng gw yang gtau caranya jadi mantan soalnya gw sama mantan gw msih sering chat an cal vidcal msih berhubungan baik sama keluarga juga kya kaya masih pacaran tapi kami sama sama yakin klo nnti bkal ada masa asing tapi di sela sela keasingan itu kami jga yakin bkal balik lagi asing balik asing balik gtu deh pkoknya kya kami asing tpi gprnh bisa se asing itu ujung ujungnya ya pasti balik lagi,0
113868,2024-12-15T10:24:23+00:00,"#Liminho 
 
 
L:
we listen we dont judge

Main itu yu😂

Anonymous Chat @chatbot:
Gass

L:
Kamu duluan 😂

Anonymous Chat @chatbot:
Gue pernah liat bokep gay😭

L:
Anying😭😂

Anonymous Chat @chatbot:
Wkwk giliran lu

L:
Jangan gitu ih entar suka lagi

Anonymous Chat @chatbot:
Penasaran aja kenapa org bisa gay wkwk

Your partner has stopped the dialog 😞
Type /search to find a new partner

https://t.me/chatbot",67,392,4.507,2,menengah,77.595,l we listen we dont judge main itu yu anonymous chat gas l kamu duluan anonymous chat gue pernah liat bokep gay l anying anonymous chat wkwk giliran lu l jangan gitu ih entar suka lagi anonymous chat penasaran saja kenapa orang bisa gay wkwk your partner has stopped the dialog type search to find a new partner,-1
133494,2025-06-16T11:59:24+00:00," 
 
 
aaa nyesell potong rambut...
gue kira potong layer itu bakal bisa tetep panjang,ini pendek banget
bayangin rambut gue yg udah hampir di bawah pinggang panjang nya,tiba² langsung pendek sebatas bahu di bawah dikit,kek aaa gak nyangka banget bakal sependek ini,mau nangiss,pdhl rambut gue tebal terus panjang,ini jadi nya pendek terus kek jdi tipis gitu😭😭😭

spill pakek apa biar rambut panjang lagi😔,cukup ini terakhir potong rambut,besok² enggak lagii...",75,452,4.907,2,menengah,77.595,a nyesel potong rambut gue kira potong layer itu bakal bisa tetep panjang ini pendek banget bayangin rambut gue yang udah hampir di bawah pinggang panjang nya tiba langsung pendek sebatas bahu di bawah dikit kek a tidak nyangka banget bakal sependek ini mau nangis pdhl rambut gue tebal terus panjang ini jadi nya pendek terus kek jdi tipis gitu spil pakek apa biar rambut panjang lagi cukup ini terakhir potong rambut besok enggak lagi,-1
138063,2025-09-09T21:52:03+00:00,"#Lsyy 
 
 
Sebentar lagi saya akan lulus SMK, namun hingga kini saya merasa tidak memiliki ketertarikan khusus pada suatu bidang, tidak memiliki keahlian, bakat, bahkan hobi. Selama ini saya hanya berusaha meraih nilai baik, mendapat peringkat, dipuji, bahkan diberi penghargaan—tetapi semuanya terasa hampa, seolah tidak memberi kebahagiaan.

Adakah saran agar saya tidak menyesal di kemudian hari?",56,393,5.821,2,menengah,77.595,sebentar lagi saya akan lulus smk namun hingga kini saya merasa tidak memiliki ketertarikan khusus pada suatu bidang tidak memiliki keahlian bakat bahkan hobi selama ini saya hanya berusaha meraih nilai baik mendapat peringkat dipuji bahkan diberi penghargaan tetapi semuanya terasa hampa seolah tidak memberi kebahagiaan adakah saran agar saya tidak menyesal di kemudian hari,-1
103369,2024-10-20T14:50:56+00:00,"#bot 


 
Mau curhat nih, jadi seminggu yg lalu teman sekamar kos saya curhat nih tentang ortunya cerai (Oh iya, ortunya ini sebenarnya sdh cerai 2 thn yg lalu). Kebetulan saya ini gk paham cara menghibur sama kasih respon. Jadi saya cuma dengerin aja ceritanya dia. Masalahnya setelah cerita dia dingin bgt sama saya. Jadi saya bingung nih salah aku apa. Sdh seminggu kamu saling diam2. Gimana ya caranya baikan sama dia? Saya gk tau harus gimana. Udah saya ajak bicara, tapi dia cuma jwb gpp. Plis gk nyaman bgt, pengen pindah. Masalahnya saya sdh byr kos sampe Desember ini dgn dia😭",101,580,4.574,2,menengah,77.595,mau curhat nih jadi seminggu yang lalu teman sekamar kos saya curhat nih tentang ortunya cerai oh iya ortunya ini sebenarnya sudah cerai 2 thn yang lalu kebetulan saya ini tidak paham cara menghibur sama kasih respon jadi saya cuma dengerin saja ceritanya dia masalahnya setelah cerita dia dingin banget sama saya jadi saya bingung nih salah aku apa sudah seminggu kamu saling diam2 gimana ya caranya baikan sama dia saya tidak tau harus gimana udah saya ajak bicara tapi dia cuma jwb gp plis tidak nyaman banget pengen pindah masalahnya saya sudah byr kos sampe desember ini dengan dia,-1
104655,2024-10-28T01:05:59+00:00," 
 
 
plisss,aslii guwaa ga tahan😭😭😭.
tolong bangett inii bacaa yaa

buatt teman' di sinii mau pun di luarr anon ini,pliss sadarinn orang yang bau ketek ituu😭,sumpahhh baunya ituu looo,mau cwe / cwoo sama ajaa😭, mukanyaa sii di rawattt tapii minimal rawatt jugaa lahh badan loo ituu😭,masaa lu ga sadar sii ama bau badan loo ituu😭,plss normalisasikan deodorant/tawas😭😓,pusingg woyy cium baunyaa😓😔,akuu sampee ga mau loo hirupp nafass gegara bauu ketekk😔😭🙏🏻",76,448,4.645,2,menengah,77.595,plis asli guwa tidak tahan tolong banget ini baca ya buat teman di sini mau pun di luar anon ini plis sadarin orang yang bau ketek itu sumpah baunya itu lo mau cwe cwo sama saja mukanya si di rawat tapi minimal rawat juga lah badan lo itu masa lu tidak sadar si ama bau badan lo itu pls normalisasikan deodorant tawas pusing woy cium baunya aku sampe tidak mau lo hirup nafas gegara bau ketek,0
108057,2024-11-19T04:39:57+00:00,"#cpy 
 
 
guys jd aku mau login k ig lamaku tapi aku lupa sandinya, jd kan ntr kalau mau gnti kode masuk sandi gtu kan no nomor telp, tapi nomor itu udh jd nomor org, tp aku bs chat diaa walau ga kenal, klau aku mnta tlg dia buat kasi tau kode verifikasi nya berisiko ga ya",56,268,3.714,2,menengah,77.595,guys jadi aku mau login k ig lamaku tapi aku lupa sandinya jadi kan ntr kalau mau gnti kode masuk sandi gtu kan no nomor telp tapi nomor itu udh jadi nomor orang tapi aku bisa chat dia walau tidak kenal klau aku mnta tlg dia buat kasi tau kode verifikasi nya berisiko tidak ya,-1
128616,2025-04-08T07:12:29+00:00," 
 
 
kenapa mak gw,  memperlakukan gw sm kak gw beda, kak gw mah bole pergi jauh kamna mana, mau balik malem atau nginep, mau perginya tiap hri bole, ganti hp tnggal mnta diksih duitnya, laptop mau gnti tnggal bilang, gw mau pergi aja ga dibolehin kek ada lah sebulan cmn boleh 1 kali keluar jauh (naik motor) hrus dirmh trs, gw smpe izin buat main nangis² jg percuma ga dibolehin, hp udh rusak disruh dibenerin pdhal pgn gnti ada uang tbungan ttp gbole, nginep ga boleh, balik mlm gaboleh, keluar bolehnya skitar rmh, pdhal sama² cwe, kadang gw diblehin 1 kali kluar itu aja udh bahagia pdhal apa² mau pergi izin blg kmn sm siapa ttp ga dibolehin😞",117,642,4.35,2,menengah,77.595,kenapa mak gw memperlakukan gw sama kak gw beda kak gw mah bole pergi jauh kamna mana mau balik malem atau nginep mau perginya tiap hri bole ganti hp tnggal mnta diksih duitnya laptop mau gnti tnggal bilang gw mau pergi saja tidak dibolehin kek ada lah sebulan cmn boleh 1 kali keluar jauh naik motor hrus dirmh trs gw smpe izin buat main nangis juga percuma tidak dibolehin hp udh rusak disruh dibenerin pdhal pgn gnti ada uang tbungan ttp gbole nginep tidak boleh balik mlm gaboleh keluar bolehnya skitar rmh pdhal sama cwe kadang gw diblehin 1 kali kluar itu saja udh bahagia pdhal apa mau pergi izin blg kmn sama siapa ttp tidak dibolehin,-1
130104,2025-04-28T09:50:45+00:00,"#Yaa 
 
 
Jadi aku kan abis lari, trus balik nyaa aku jalan ke depann rumah akuu (jalan gede lah yaa biasanya aku balik nya suka jalan gang) ditanya lah sama om aku sndri ajaa, trus temen nya malah ketawa, maksud gw kayaa maksud lu ketawa apa anjeengg, perasaan di badan gw gaada yang lucu, jadii males olahraga lagii dehh:)",58,319,4.345,2,menengah,77.595,jadi aku kan abis lari trus balik nya aku jalan ke depan rumah aku jalan gede lah ya biasanya aku balik nya suka jalan gang ditanya lah sama om aku sndri saja trus temen nya malah ketawa maksud gw kaya maksud lu ketawa apa anjeeng perasaan di badan gw gaada yang lucu jadi males olahraga lagi deh,-1
140339,2025-11-09T10:46:15+00:00,"#anon
Tadi aku diceritain bapak katanya waktu krja dia liat makhluk (gtw manusia/bukan), makhluknya membelakangi bapaku, yg keliatan cuma rambut & badannya item.
Bapaku penasaran dia punya kaki / ga, trs bapaku liatin dari bawah kakinya napak/ga,
Ternyata ges malah makhluknya ngikutin bapaku dong liatin bapaku juga dari bawah, matanya melotot ngeluarin cahaya trus bapaku langsung lari😭
Serem bangett

===
✉️ Kirimin Aku Pesan Rahasia",63,435,5.587,2,menengah,77.595,tadi aku diceritain bapak katanya waktu krja dia liat makhluk gtw manusia bukan makhluknya membelakangi bapaku yang keliatan cuma rambut badannya item bapaku penasaran dia punya kaki tidak trs bapaku liatin dari bawah kakinya napak tidak ternyata ges malah makhluknya ngikutin bapaku dong liatin bapaku juga dari bawah matanya melotot ngeluarin cahaya trus bapaku langsung lari serem banget,-1
117283,2024-12-29T08:59:45+00:00," 
 
 
https://t.me/sansfess/117276

gue gatau tentang si kenzie kenzie itu, gue ambil konteksnya aja yg jadian sama mantannya temen.

gue sendiri nerapin itu sih, gue sebisa mungkin ngehindarin interaksi sama mantan temen gue, apalagi kalau mereka putus nya ga baik-baik, karena otomatis temen gue cerita sama gue, jadi rasanya ga etis malah gue jadian sama mantannya.

tapi kalau temen gue yang jadian sama mantan gue, gue ga masalah, terserah dia aja, cuma mungkin ada rasa kayak ""hah?"" tapi ya ga sampe gue musuhin temen gue sendiri.",89,527,4.753,2,menengah,77.595,gue gatau tentang si kenzie kenzie itu gue ambil konteksnya saja yang jadian sama mantannya temen gue sendiri nerapin itu sih gue sebisa mungkin ngehindarin interaksi sama mantan temen gue apalagi kalau mereka putus nya tidak baik baik karena otomatis temen gue cerita sama gue jadi rasanya tidak etis malah gue jadian sama mantannya tapi kalau temen gue yang jadian sama mantan gue gue tidak masalah terserah dia saja cuma mungkin ada rasa kayak hah tapi ya tidak sampe gue musuhin temen gue sendiri,-1
138846,2025-09-24T12:52:18+00:00," 
 
 
jadi tu kan gua jadi pj matkul nah terus gua ngecht dosen buat nanya materi kan tpi ga dibales ama dosennya ampe berhari-hari ga kaya biasa nya soalnya biasanya dia klo gua cht langsung dibales hari itu juga terus tdi gua nyuruh temen gua buat ngecht tu dosen lngsng dibales ama dia anjir gua takut nya tu dosen marah sama gua jdinya ga bales cht gua😭😭gua jdi ga berani ngecht tu dosen lagi menurut kalian gimanaa?",78,414,4.295,2,menengah,77.595,jadi tu kan gua jadi pj matkul nah terus gua ngecht dosen buat nanya materi kan tpi tidak dibales ama dosennya ampe berhari hari tidak kaya biasa nya soalnya biasanya dia klo gua cht langsung dibales hari itu juga terus tdi gua nyuruh temen gua buat ngecht tu dosen lngsng dibales ama dia anjir gua takut nya tu dosen marah sama gua jdinya tidak bales cht gua gua jdi tidak berani ngecht tu dosen lagi menurut kalian gimana,0
135485,2025-07-22T16:12:22+00:00," 
 
 
https://t.me/sansfess/135484

pas gue blik dri acara resepsi itu gue kan lgsung tdur. nah nenek gue msih smpetin ngaji krna hbis dngerin suara aneh itu biar g diganggu lgi. tpi pas tdur nenek gue mimpi yg dlm mimpiny itu gue lgi duduk d teras smbil main hp nah tba2 ad sosok laki2 tinggi dtang nymperin mau ngomong sma gue. tpi guenya ga mau mlah manggil mama gue buat ngomong sma dia. pas bangun nenek gue kya bingung skligus takut tpi dia blg ah pling itu cmn krna efek takut gara2 semalem makannya mimpi kya gtu",98,513,4.184,2,menengah,77.595,pas gue blik dri acara resepsi itu gue kan lgsung tdur nah nenek gue msih smpetin ngaji krna hbis dngerin suara aneh itu biar tidak diganggu lgi tpi pas tdur nenek gue mimpi yang dlm mimpiny itu gue lgi duduk d teras smbil main hp nah tba2 ad sosok laki2 tinggi dtang nymperin mau ngomong sma gue tpi guenya tidak mau mlah manggil mama gue buat ngomong sma dia pas bangun nenek gue kya bingung skligus takut tpi dia blg ah pling itu cmn krna efek takut gara2 semalem makannya mimpi kya gtu,0
